	id	state	COUNTY	GEO_TTL	relevant_naics	NAICS_TTL	NAICS_Sector	GEO_ID	estab	emp_reported	payann_reported	emp_est1	payann_est1	estimate_est1	emp_est3	payann_est3	estimate_est3
0	15001	15	1	Hawaii County	113310	Logging	11	0500000US15001	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
1	15001	15	1	Hawaii County	114111	Finfish fishing	11	0500000US15001	1.0	0.0	0.0	1.0	13.0	1.0	1.0	13.0	1.0
2	15001	15	1	Hawaii County	114111	Finfish fishing	11	0500000US15001	1.0	0.0	0.0	1.0	13.0	1.0	1.9583333333333333	33.625	0.75
3	15001	15	1	Hawaii County	114111	Finfish fishing	11	0500000US15001	1.0	0.0	0.0	1.9583333333333333	33.625	0.75	1.0	13.0	1.0
4	15001	15	1	Hawaii County	114111	Finfish fishing	11	0500000US15001	1.0	0.0	0.0	1.9583333333333333	33.625	0.75	1.9583333333333333	33.625	0.75
5	15001	15	1	Hawaii County	114112	Shellfish fishing	11	0500000US15001	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
6	15001	15	1	Hawaii County	114112	Shellfish fishing	11	0500000US15001	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
7	15001	15	1	Hawaii County	114112	Shellfish fishing	11	0500000US15001	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
8	15001	15	1	Hawaii County	114112	Shellfish fishing	11	0500000US15001	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
9	15001	15	1	Hawaii County	115114	Postharvest crop activities (except cotton ginning)	11	0500000US15001	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
10	15001	15	1	Hawaii County	115114	Postharvest crop activities (except cotton ginning)	11	0500000US15001	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
11	15001	15	1	Hawaii County	115114	Postharvest crop activities (except cotton ginning)	11	0500000US15001	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
12	15001	15	1	Hawaii County	115114	Postharvest crop activities (except cotton ginning)	11	0500000US15001	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
13	15001	15	1	Hawaii County	115115	Farm labor contractors and crew leaders	11	0500000US15001	1.0	0.0	0.0	0.0	505.0	1.0	0.0	505.0	1.0
14	15001	15	1	Hawaii County	115115	Farm labor contractors and crew leaders	11	0500000US15001	1.0	0.0	0.0	0.0	505.0	1.0	0.0	0.0	1.0
15	15001	15	1	Hawaii County	115115	Farm labor contractors and crew leaders	11	0500000US15001	1.0	0.0	0.0	0.0	0.0	1.0	0.0	505.0	1.0
16	15001	15	1	Hawaii County	115115	Farm labor contractors and crew leaders	11	0500000US15001	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
17	15001	15	1	Hawaii County	115210	Support activities for animal production	11	0500000US15001	3.0	0.0	163.0	0.0	163.0	0.0	0.0	163.0	0.0
18	15001	15	1	Hawaii County	115210	Support activities for animal production	11	0500000US15001	3.0	0.0	163.0	0.0	163.0	0.0	6.571428571428571	174.9880952380952	0.4285714285714285
19	15001	15	1	Hawaii County	115210	Support activities for animal production	11	0500000US15001	3.0	0.0	163.0	6.571428571428571	174.9880952380952	0.4285714285714285	0.0	163.0	0.0
